 »   Warning: @salesforce/cli update available from 2.137.7 to 2.138.6.
Querying Data... done
Id,Name,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,EscopoRegra__c,Ativo__c,TempoBaixa__c,TempoMedia__c,TempoAlta__c,CreatedDate,LastModifiedDate
a3Mbe000000KHMYEA4,RSC-003739,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMZEA4,RSC-003740,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMaEAO,RSC-003741,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMbEAO,RSC-003742,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMcEAO,RSC-003743,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMdEAO,RSC-003744,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMeEAO,RSC-003745,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMfEAO,RSC-003746,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMgEAO,RSC-003747,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMhEAO,RSC-003748,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMiEAO,RSC-003749,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMjEAO,RSC-003750,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMkEAO,RSC-003751,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMlEAO,RSC-003752,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMmEAO,RSC-003753,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMnEAO,RSC-003754,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMoEAO,RSC-003755,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMpEAO,RSC-003756,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMqEAO,RSC-003757,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMrEAO,RSC-003758,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMsEAO,RSC-003759,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMtEAO,RSC-003760,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMuEAO,RSC-003761,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMvEAO,RSC-003762,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMwEAO,RSC-003763,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMxEAO,RSC-003764,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMyEAO,RSC-003765,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHMzEAO,RSC-003766,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN0EAO,RSC-003767,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN1EAO,RSC-003768,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN2EAO,RSC-003769,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN3EAO,RSC-003770,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN4EAO,RSC-003771,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN5EAO,RSC-003772,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN6EAO,RSC-003773,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN7EAO,RSC-003774,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN8EAO,RSC-003775,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHN9EAO,RSC-003776,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNAEA4,RSC-003777,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNBEA4,RSC-003778,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNCEA4,RSC-003779,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNDEA4,RSC-003780,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNEEA4,RSC-003781,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNFEA4,RSC-003782,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNGEA4,RSC-003783,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNHEA4,RSC-003784,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNIEA4,RSC-003785,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNJEA4,RSC-003786,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNKEA4,RSC-003787,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNLEA4,RSC-003788,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNMEA4,RSC-003789,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNNEA4,RSC-003790,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNOEA4,RSC-003791,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNPEA4,RSC-003792,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNQEA4,RSC-003793,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNREA4,RSC-003794,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNSEA4,RSC-003795,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNTEA4,RSC-003796,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNUEA4,RSC-003797,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNVEA4,RSC-003798,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNWEA4,RSC-003799,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNXEA4,RSC-003800,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNYEA4,RSC-003801,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNZEA4,RSC-003802,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNaEAO,RSC-003803,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNbEAO,RSC-003804,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNcEAO,RSC-003805,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNdEAO,RSC-003806,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNeEAO,RSC-003807,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNfEAO,RSC-003808,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNgEAO,RSC-003809,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNhEAO,RSC-003810,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNiEAO,RSC-003811,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNjEAO,RSC-003812,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNkEAO,RSC-003813,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNlEAO,RSC-003814,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNmEAO,RSC-003815,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNnEAO,RSC-003816,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNoEAO,RSC-003817,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNpEAO,RSC-003818,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNqEAO,RSC-003819,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNrEAO,RSC-003820,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNsEAO,RSC-003821,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNtEAO,RSC-003822,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNuEAO,RSC-003823,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNvEAO,RSC-003824,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNwEAO,RSC-003825,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNxEAO,RSC-003826,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNyEAO,RSC-003827,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHNzEAO,RSC-003828,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO0EAO,RSC-003829,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO1EAO,RSC-003830,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO2EAO,RSC-003831,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO3EAO,RSC-003832,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO4EAO,RSC-003833,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:34.000+0000,2026-06-10T19:37:34.000+0000
a3Mbe000000KHO5EAO,RSC-003834,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHO6EAO,RSC-003835,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHO7EAO,RSC-003836,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHO8EAO,RSC-003837,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHO9EAO,RSC-003838,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOAEA4,RSC-003839,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOBEA4,RSC-003840,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOCEA4,RSC-003841,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHODEA4,RSC-003842,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOEEA4,RSC-003843,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOFEA4,RSC-003844,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOGEA4,RSC-003845,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOHEA4,RSC-003846,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOIEA4,RSC-003847,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHOJEA4,RSC-003848,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
