Id,Name,Origem__c,VigenciaInicio__c,VigenciaFim__c,EscopoRegra__c,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,Ativo__c,CreatedDate,LastModifiedDate
a3Mbe000000KNM8EAO,RSC-005422,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S5EAK,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNM9EAO,RSC-005423,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S5EAK,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMAEA4,RSC-005424,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S5EAK,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMBEA4,RSC-005425,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S5EAK,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMCEA4,RSC-005426,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S6EAK,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMDEA4,RSC-005427,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S6EAK,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMEEA4,RSC-005428,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S6EAK,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMFEA4,RSC-005429,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S6EAK,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMGEA4,RSC-005430,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S7EAK,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMHEA4,RSC-005431,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S7EAK,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMIEA4,RSC-005432,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S7EAK,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMJEA4,RSC-005433,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S7EAK,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMKEA4,RSC-005434,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S8EAK,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMLEA4,RSC-005435,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S8EAK,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMMEA4,RSC-005436,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S8EAK,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMNEA4,RSC-005437,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S8EAK,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMOEA4,RSC-005438,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S9EAK,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMPEA4,RSC-005439,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S9EAK,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMQEA4,RSC-005440,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S9EAK,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMREA4,RSC-005441,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9S9EAK,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMSEA4,RSC-005442,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SAEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMTEA4,RSC-005443,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SAEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMUEA4,RSC-005444,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SAEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMVEA4,RSC-005445,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SAEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMWEA4,RSC-005446,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SBEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMXEA4,RSC-005447,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SBEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMYEA4,RSC-005448,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SBEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMZEA4,RSC-005449,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SBEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMaEAO,RSC-005450,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SCEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMbEAO,RSC-005451,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SCEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMcEAO,RSC-005452,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SCEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMdEAO,RSC-005453,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SCEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMeEAO,RSC-005454,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SDEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMfEAO,RSC-005455,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SDEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMgEAO,RSC-005456,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SDEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMhEAO,RSC-005457,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SDEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMiEAO,RSC-005458,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SEEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMjEAO,RSC-005459,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SEEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMkEAO,RSC-005460,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SEEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMlEAO,RSC-005461,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SEEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMmEAO,RSC-005462,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MIEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMnEAO,RSC-005463,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MIEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMoEAO,RSC-005464,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MIEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMpEAO,RSC-005465,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MJEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMqEAO,RSC-005466,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MJEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMrEAO,RSC-005467,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MJEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMsEAO,RSC-005468,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MKEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMtEAO,RSC-005469,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MKEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMuEAO,RSC-005470,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MKEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMvEAO,RSC-005471,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MLEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMwEAO,RSC-005472,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MLEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMxEAO,RSC-005473,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MLEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMyEAO,RSC-005474,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MMEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNMzEAO,RSC-005475,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MMEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN0EAO,RSC-005476,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MMEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN1EAO,RSC-005477,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MNEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN2EAO,RSC-005478,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MNEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN3EAO,RSC-005479,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MNEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN4EAO,RSC-005480,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SFEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN5EAO,RSC-005481,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SFEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN6EAO,RSC-005482,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SFEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN7EAO,RSC-005483,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SGEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN8EAO,RSC-005484,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SGEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNN9EAO,RSC-005485,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SGEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNAEA4,RSC-005486,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SHEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNBEA4,RSC-005487,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SHEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNCEA4,RSC-005488,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SHEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNDEA4,RSC-005489,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SHEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNEEA4,RSC-005490,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SIEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNFEA4,RSC-005491,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SIEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNGEA4,RSC-005492,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SIEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNHEA4,RSC-005493,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SIEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNIEA4,RSC-005494,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SJEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNJEA4,RSC-005495,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SJEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNKEA4,RSC-005496,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SJEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNLEA4,RSC-005497,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SJEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNMEA4,RSC-005498,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SKEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNNEA4,RSC-005499,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SKEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNOEA4,RSC-005500,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SKEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNPEA4,RSC-005501,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SKEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNQEA4,RSC-005502,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SLEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNREA4,RSC-005503,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SLEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNSEA4,RSC-005504,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SLEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNTEA4,RSC-005505,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SLEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNUEA4,RSC-005506,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SMEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNVEA4,RSC-005507,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SMEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNWEA4,RSC-005508,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SMEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNXEA4,RSC-005509,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SMEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNYEA4,RSC-005510,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SNEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNZEA4,RSC-005511,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SNEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNaEAO,RSC-005512,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SNEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNbEAO,RSC-005513,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SNEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNcEAO,RSC-005514,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MOEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNdEAO,RSC-005515,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MOEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNeEAO,RSC-005516,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MOEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNfEAO,RSC-005517,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MOEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNgEAO,RSC-005518,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MPEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNhEAO,RSC-005519,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MPEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNiEAO,RSC-005520,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MPEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNjEAO,RSC-005521,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MPEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNkEAO,RSC-005522,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MQEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNlEAO,RSC-005523,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MQEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNmEAO,RSC-005524,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MQEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNnEAO,RSC-005525,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9MQEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNoEAO,RSC-005526,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SOEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNpEAO,RSC-005527,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SOEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNqEAO,RSC-005528,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SOEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNrEAO,RSC-005529,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SOEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNsEAO,RSC-005530,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SPEA0,a3Obe000000LHyjEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNtEAO,RSC-005531,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SPEA0,a3Obe000000LI0LEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNuEAO,RSC-005532,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SPEA0,a3Obe000000LI1xEAG,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
a3Mbe000000KNNvEAO,RSC-005533,Qualquer,,,Atendimento,a3Nbe000000Q1BlEAK,a3Kbe000000D9SPEA0,a3Obe000000LI5BEAW,,true,2026-06-12T04:00:56.000+0000,2026-06-13T22:14:08.000+0000
